{'name': 'spim_core.spim_base.Exaspim', 'msg': 'tiger motorized axes parameters', 'levelname': 'INFO', 'created': 1691013475.8774211, 'tags': ['schema'], 'message': 'tiger motorized axes parameters', 'asctime': '2023-08-02,14:57:55', 'created_strftime': '2023-08-02,14:57:55'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'X axis, Axis Name ChX, X', 'levelname': 'INFO', 'created': 1691013476.2118802, 'tags': ['schema'], 'message': 'X axis, Axis Name ChX, X', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, EventNotification, False', 'levelname': 'INFO', 'created': 1691013482.1532364, 'tags': ['schema'], 'message': 'stream, EventNotification, False', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, EventNotificationContext1, EventSpecific', 'levelname': 'INFO', 'created': 1691013482.156231, 'tags': ['schema'], 'message': 'stream, EventNotificationContext1, EventSpecific', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, EventNotificationContext2, EventSpecific', 'levelname': 'INFO', 'created': 1691013482.1602244, 'tags': ['schema'], 'message': 'stream, EventNotificationContext2, EventSpecific', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, EventNotificationContext3, EventSpecific', 'levelname': 'INFO', 'created': 1691013482.1642187, 'tags': ['schema'], 'message': 'stream, EventNotificationContext3, EventSpecific', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, EventCount, 51468', 'levelname': 'INFO', 'created': 1691013482.167215, 'tags': ['schema'], 'message': 'stream, EventCount, 51468', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StatisticsSamplingSelector, LastSecond', 'levelname': 'INFO', 'created': 1691013482.172206, 'tags': ['schema'], 'message': 'stream, StatisticsSamplingSelector, LastSecond', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StatisticsFrameRate, 0.0', 'levelname': 'INFO', 'created': 1691013482.1752005, 'tags': ['schema'], 'message': 'stream, StatisticsFrameRate, 0.0', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StatisticsLineRate, 0.0', 'levelname': 'INFO', 'created': 1691013482.1841862, 'tags': ['schema'], 'message': 'stream, StatisticsLineRate, 0.0', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StatisticsDataRate, 0.0', 'levelname': 'INFO', 'created': 1691013482.18818, 'tags': ['schema'], 'message': 'stream, StatisticsDataRate, 0.0', 'asctime': '2023-08-02,14:58:02', 'created_strftime': '2023-08-02,14:58:02'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, InterfaceID, PC3602 - Coaxlink Octo (1-camera) - KOC01387', 'levelname': 'INFO', 'created': 1691013483.665819, 'tags': ['schema'], 'message': 'interface, InterfaceID, PC3602 - Coaxlink Octo (1-camera) - KOC01387', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, InterfaceType, CXP', 'levelname': 'INFO', 'created': 1691013483.6688125, 'tags': ['schema'], 'message': 'interface, InterfaceType, CXP', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, ProductCode, PC3602', 'levelname': 'INFO', 'created': 1691013483.6718082, 'tags': ['schema'], 'message': 'interface, ProductCode, PC3602', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, SerialNumber, KOC01387', 'levelname': 'INFO', 'created': 1691013483.6738052, 'tags': ['schema'], 'message': 'interface, SerialNumber, KOC01387', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PartNumber, 00006006-89', 'levelname': 'INFO', 'created': 1691013483.6767998, 'tags': ['schema'], 'message': 'interface, PartNumber, 00006006-89', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, FirmwareRevision, 387', 'levelname': 'INFO', 'created': 1691013483.6797957, 'tags': ['schema'], 'message': 'interface, FirmwareRevision, 387', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, FirmwareVariant, 1', 'levelname': 'INFO', 'created': 1691013483.6827898, 'tags': ['schema'], 'message': 'interface, FirmwareVariant, 1', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, FirmwareStatus, OK', 'levelname': 'INFO', 'created': 1691013483.6877818, 'tags': ['schema'], 'message': 'interface, FirmwareStatus, OK', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, FirmwareRecoverySwitch, False', 'levelname': 'INFO', 'created': 1691013483.690778, 'tags': ['schema'], 'message': 'interface, FirmwareRecoverySwitch, False', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, DeviceSelector, 0', 'levelname': 'INFO', 'created': 1691013483.693775, 'tags': ['schema'], 'message': 'interface, DeviceSelector, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, DeviceID, Device0', 'levelname': 'INFO', 'created': 1691013483.6987648, 'tags': ['schema'], 'message': 'interface, DeviceID, Device0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, DeviceVendorName, VIEWORKS', 'levelname': 'INFO', 'created': 1691013483.7017605, 'tags': ['schema'], 'message': 'interface, DeviceVendorName, VIEWORKS', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, DeviceModelName, VP-151MX-M6H0', 'levelname': 'INFO', 'created': 1691013483.7057545, 'tags': ['schema'], 'message': 'interface, DeviceModelName, VP-151MX-M6H0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, DeviceAccessStatus, OpenReadWrite', 'levelname': 'INFO', 'created': 1691013483.70875, 'tags': ['schema'], 'message': 'interface, DeviceAccessStatus, OpenReadWrite', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpHostConnectionSelector, All', 'levelname': 'INFO', 'created': 1691013483.7476873, 'tags': ['schema'], 'message': 'interface, CxpPoCxpHostConnectionSelector, All', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpDetectionMode, Extended', 'levelname': 'INFO', 'created': 1691013483.7536783, 'tags': ['schema'], 'message': 'interface, CxpPoCxpDetectionMode, Extended', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpConfigurationStatus, Auto', 'levelname': 'INFO', 'created': 1691013483.7626636, 'tags': ['schema'], 'message': 'interface, CxpPoCxpConfigurationStatus, Auto', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpStatus, Off', 'levelname': 'INFO', 'created': 1691013483.76466, 'tags': ['schema'], 'message': 'interface, CxpPoCxpStatus, Off', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpCurrent, 0.0', 'levelname': 'INFO', 'created': 1691013483.7676544, 'tags': ['schema'], 'message': 'interface, CxpPoCxpCurrent, 0.0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpVoltage, 0.0', 'levelname': 'INFO', 'created': 1691013483.7706504, 'tags': ['schema'], 'message': 'interface, CxpPoCxpVoltage, 0.0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpPoCxpPowerInputStatus, OK', 'levelname': 'INFO', 'created': 1691013483.7736447, 'tags': ['schema'], 'message': 'interface, CxpPoCxpPowerInputStatus, OK', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpHostConnectionCount, 8', 'levelname': 'INFO', 'created': 1691013483.7766404, 'tags': ['schema'], 'message': 'interface, CxpHostConnectionCount, 8', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpHostConnectionSelector, A', 'levelname': 'INFO', 'created': 1691013483.7796352, 'tags': ['schema'], 'message': 'interface, CxpHostConnectionSelector, A', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpConnectionState, Detected', 'levelname': 'INFO', 'created': 1691013483.7826312, 'tags': ['schema'], 'message': 'interface, CxpConnectionState, Detected', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpDownConnectionSpeed, CXP6', 'levelname': 'INFO', 'created': 1691013483.784629, 'tags': ['schema'], 'message': 'interface, CxpDownConnectionSpeed, CXP6', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpDeviceConnectionID, CameraW_Master', 'levelname': 'INFO', 'created': 1691013483.7876232, 'tags': ['schema'], 'message': 'interface, CxpDeviceConnectionID, CameraW_Master', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP1Supported, True', 'levelname': 'INFO', 'created': 1691013483.790619, 'tags': ['schema'], 'message': 'interface, CXP1Supported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP2Supported, True', 'levelname': 'INFO', 'created': 1691013483.7966087, 'tags': ['schema'], 'message': 'interface, CXP2Supported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP3Supported, True', 'levelname': 'INFO', 'created': 1691013483.7996032, 'tags': ['schema'], 'message': 'interface, CXP3Supported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP5Supported, True', 'levelname': 'INFO', 'created': 1691013483.8025992, 'tags': ['schema'], 'message': 'interface, CXP5Supported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP6Supported, True', 'levelname': 'INFO', 'created': 1691013483.8045962, 'tags': ['schema'], 'message': 'interface, CXP6Supported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP10Supported, False', 'levelname': 'INFO', 'created': 1691013483.8105865, 'tags': ['schema'], 'message': 'interface, CXP10Supported, False', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CXP12Supported, False', 'levelname': 'INFO', 'created': 1691013483.8125834, 'tags': ['schema'], 'message': 'interface, CXP12Supported, False', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpHostConnectionTestMode, Off', 'levelname': 'INFO', 'created': 1691013483.8155773, 'tags': ['schema'], 'message': 'interface, CxpHostConnectionTestMode, Off', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpHostConnectionTestErrorCount, 0', 'levelname': 'INFO', 'created': 1691013483.8185742, 'tags': ['schema'], 'message': 'interface, CxpHostConnectionTestErrorCount, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpHostConnectionTestPacketCountRx, 0', 'levelname': 'INFO', 'created': 1691013483.8215683, 'tags': ['schema'], 'message': 'interface, CxpHostConnectionTestPacketCountRx, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpHostConnectionTestPacketCountTx, 0', 'levelname': 'INFO', 'created': 1691013483.8245642, 'tags': ['schema'], 'message': 'interface, CxpHostConnectionTestPacketCountTx, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpRevisionSelector, CXP_1_0', 'levelname': 'INFO', 'created': 1691013483.8275604, 'tags': ['schema'], 'message': 'interface, CxpRevisionSelector, CXP_1_0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpRevisionSupport, Supported', 'levelname': 'INFO', 'created': 1691013483.8295562, 'tags': ['schema'], 'message': 'interface, CxpRevisionSupport, Supported', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, ShowCoaXPressAdvancedFeatures, False', 'levelname': 'INFO', 'created': 1691013483.832551, 'tags': ['schema'], 'message': 'interface, ShowCoaXPressAdvancedFeatures, False', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpLinkLockLossCount, 29', 'levelname': 'INFO', 'created': 1691013483.8355467, 'tags': ['schema'], 'message': 'interface, CxpLinkLockLossCount, 29', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, Cxp8b10bErrorCount, 23972', 'levelname': 'INFO', 'created': 1691013483.838541, 'tags': ['schema'], 'message': 'interface, Cxp8b10bErrorCount, 23972', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpDuplicatedCharactersCorrectedErrorCount, 0', 'levelname': 'INFO', 'created': 1691013483.8435338, 'tags': ['schema'], 'message': 'interface, CxpDuplicatedCharactersCorrectedErrorCount, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpDuplicatedCharactersUncorrectedErrorCount, 0', 'levelname': 'INFO', 'created': 1691013483.8465292, 'tags': ['schema'], 'message': 'interface, CxpDuplicatedCharactersUncorrectedErrorCount, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpStreamDataPacketCrcErrorCount, 0', 'levelname': 'INFO', 'created': 1691013483.8495247, 'tags': ['schema'], 'message': 'interface, CxpStreamDataPacketCrcErrorCount, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpControlPacketCrcErrorCount, 0', 'levelname': 'INFO', 'created': 1691013483.85252, 'tags': ['schema'], 'message': 'interface, CxpControlPacketCrcErrorCount, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, CxpEventPacketCrcErrorCount, 0', 'levelname': 'INFO', 'created': 1691013483.8565135, 'tags': ['schema'], 'message': 'interface, CxpEventPacketCrcErrorCount, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineSelector, DIN11', 'levelname': 'INFO', 'created': 1691013483.8605075, 'tags': ['schema'], 'message': 'interface, LineSelector, DIN11', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineFormat, DIFF', 'levelname': 'INFO', 'created': 1691013483.8635013, 'tags': ['schema'], 'message': 'interface, LineFormat, DIFF', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineMode, Input', 'levelname': 'INFO', 'created': 1691013483.8674963, 'tags': ['schema'], 'message': 'interface, LineMode, Input', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineInverter, False', 'levelname': 'INFO', 'created': 1691013483.8694925, 'tags': ['schema'], 'message': 'interface, LineInverter, False', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineFilterStrength, Lowest', 'levelname': 'INFO', 'created': 1691013483.8744848, 'tags': ['schema'], 'message': 'interface, LineFilterStrength, Lowest', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineFilterDelay, 0.05', 'levelname': 'INFO', 'created': 1691013483.880476, 'tags': ['schema'], 'message': 'interface, LineFilterDelay, 0.05', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineStatus, True', 'levelname': 'INFO', 'created': 1691013483.88347, 'tags': ['schema'], 'message': 'interface, LineStatus, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, LineStatusAll, 366503526403', 'levelname': 'INFO', 'created': 1691013483.8884625, 'tags': ['schema'], 'message': 'interface, LineStatusAll, 366503526403', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, UserOutputValueAll, 0', 'levelname': 'INFO', 'created': 1691013483.8924568, 'tags': ['schema'], 'message': 'interface, UserOutputValueAll, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, UserActions, 0', 'levelname': 'INFO', 'created': 1691013483.8954513, 'tags': ['schema'], 'message': 'interface, UserActions, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, InternalTime, 2762880423', 'levelname': 'INFO', 'created': 1691013483.8984463, 'tags': ['schema'], 'message': 'interface, InternalTime, 2762880423', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, UserActionsSchedulerToolSelector, UAS1', 'levelname': 'INFO', 'created': 1691013483.9014418, 'tags': ['schema'], 'message': 'interface, UserActionsSchedulerToolSelector, UAS1', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, UserActionsSchedulerReference, InternalTime', 'levelname': 'INFO', 'created': 1691013483.9084303, 'tags': ['schema'], 'message': 'interface, UserActionsSchedulerReference, InternalTime', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, ScheduledUserActionsPoolStatus, Empty', 'levelname': 'INFO', 'created': 1691013483.9114244, 'tags': ['schema'], 'message': 'interface, ScheduledUserActionsPoolStatus, Empty', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeMaxPayloadSizeSupported, 512', 'levelname': 'INFO', 'created': 1691013483.9154193, 'tags': ['schema'], 'message': 'interface, PCIeMaxPayloadSizeSupported, 512', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeMaxPayloadSize, 512', 'levelname': 'INFO', 'created': 1691013483.9204106, 'tags': ['schema'], 'message': 'interface, PCIeMaxPayloadSize, 512', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeMaxReadRequestSize, 512', 'levelname': 'INFO', 'created': 1691013483.9234064, 'tags': ['schema'], 'message': 'interface, PCIeMaxReadRequestSize, 512', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeMaxLinkSpeed, PCIeLinkSpeed8000MTps', 'levelname': 'INFO', 'created': 1691013483.9254029, 'tags': ['schema'], 'message': 'interface, PCIeMaxLinkSpeed, PCIeLinkSpeed8000MTps', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeCurrentLinkSpeed, PCIeLinkSpeed8000MTps', 'levelname': 'INFO', 'created': 1691013483.9283981, 'tags': ['schema'], 'message': 'interface, PCIeCurrentLinkSpeed, PCIeLinkSpeed8000MTps', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeMaximumLinkWidth, x8', 'levelname': 'INFO', 'created': 1691013483.9303944, 'tags': ['schema'], 'message': 'interface, PCIeMaximumLinkWidth, x8', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeNegotiatedLinkWidth, x8', 'levelname': 'INFO', 'created': 1691013483.9333904, 'tags': ['schema'], 'message': 'interface, PCIeNegotiatedLinkWidth, x8', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeLinkSpeed2500MTpsSupported, True', 'levelname': 'INFO', 'created': 1691013483.9363854, 'tags': ['schema'], 'message': 'interface, PCIeLinkSpeed2500MTpsSupported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeLinkSpeed5000MTpsSupported, True', 'levelname': 'INFO', 'created': 1691013483.9393816, 'tags': ['schema'], 'message': 'interface, PCIeLinkSpeed5000MTpsSupported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIeLinkSpeed8000MTpsSupported, True', 'levelname': 'INFO', 'created': 1691013483.9423766, 'tags': ['schema'], 'message': 'interface, PCIeLinkSpeed8000MTpsSupported, True', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIBus, 49', 'levelname': 'INFO', 'created': 1691013483.9443717, 'tags': ['schema'], 'message': 'interface, PCIBus, 49', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIDevice, 0', 'levelname': 'INFO', 'created': 1691013483.9473672, 'tags': ['schema'], 'message': 'interface, PCIDevice, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCIFunction, 0', 'levelname': 'INFO', 'created': 1691013483.9503632, 'tags': ['schema'], 'message': 'interface, PCIFunction, 0', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, PCISlot, 4', 'levelname': 'INFO', 'created': 1691013483.957352, 'tags': ['schema'], 'message': 'interface, PCISlot, 4', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, FanStatus, OK', 'levelname': 'INFO', 'created': 1691013483.9603484, 'tags': ['schema'], 'message': 'interface, FanStatus, OK', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, TemperatureSensorSelector, Grabber', 'levelname': 'INFO', 'created': 1691013483.9633424, 'tags': ['schema'], 'message': 'interface, TemperatureSensorSelector, Grabber', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, Temperature, 45.89472045898441', 'levelname': 'INFO', 'created': 1691013483.9723294, 'tags': ['schema'], 'message': 'interface, Temperature, 45.89472045898441', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, AuxiliaryPowerInput, Connected', 'levelname': 'INFO', 'created': 1691013483.974325, 'tags': ['schema'], 'message': 'interface, AuxiliaryPowerInput, Connected', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'interface, AuxiliaryPower12VInput, OK', 'levelname': 'INFO', 'created': 1691013483.97732, 'tags': ['schema'], 'message': 'interface, AuxiliaryPower12VInput, OK', 'asctime': '2023-08-02,14:58:03', 'created_strftime': '2023-08-02,14:58:03'}
